,m,n,c,contigious,A,runtime,optimal_x,optimal_p,solver
93,20,30,8,False,"[[0 1 1 1 0 1 0 0 1 0 1 0 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 1 1]
 [0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0]
 [0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 0]
 [1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 0 1 0 1]
 [0 0 0 1 0 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 0]
 [0 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0]
 [0 1 0 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 1 1 0 0 0]
 [0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 1]
 [0 1 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0]
 [0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1 1]
 [1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 1 1 0 1]
 [1 0 0 0 0 1 1 0 0 1 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 0 1]
 [0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 1 1 0 0]
 [1 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0]
 [0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0]
 [1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 1 1 0 0]
 [1 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0]]",4.220030069351196,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1.
 1. 1. 1. 1. 1. 0.]",20.0,mainsolver
94,20,30,8,True,"[[1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0]
 [1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1]
 [1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1]
 [0 0 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 1 1 0]
 [0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1]
 [0 1 1 1 0 0 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0]
 [0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1]
 [1 1 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0]
 [0 1 0 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1]
 [0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 1 0]
 [0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0]
 [1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0 1]
 [0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0]
 [0 1 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0]
 [1 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1]
 [1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 1 1 1 1 1 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1]
 [0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 0]
 [1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0]
 [0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0]]",0.0008614063262939453,"[1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",20,bruteforce
95,20,30,8,True,"[[1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0]
 [1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 0 1]
 [1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1]
 [0 0 0 1 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 1 1 0]
 [0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1 1 1 1]
 [0 1 1 1 0 0 1 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0]
 [0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1]
 [1 1 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0]
 [0 1 0 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1]
 [0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 1 1 0]
 [0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 0]
 [1 1 1 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0 1]
 [0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0]
 [0 1 1 1 0 1 0 1 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0]
 [1 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1]
 [1 1 0 0 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 1 1 1 1 1 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1]
 [0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 0]
 [1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0]
 [0 0 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0]]",4.574516773223877,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 1. 1. 1. 1. 0.]",20.0,mainsolver
96,40,10,1,False,"[[0 0 0 0 1 1 1 0 1 0]
 [1 1 0 0 1 0 0 1 1 1]
 [0 0 0 1 1 0 1 0 0 1]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 1 0 0 0 1 1 1]
 [0 1 0 1 1 1 1 0 0 0]
 [0 1 0 0 0 1 1 0 0 1]
 [0 1 0 0 0 0 1 1 1 1]
 [0 1 0 1 1 1 1 0 1 1]
 [0 1 0 0 0 0 0 1 1 1]
 [0 1 1 1 1 0 0 0 1 1]
 [0 0 1 0 1 0 1 1 1 1]
 [0 0 0 1 1 1 0 0 0 0]
 [1 1 0 1 0 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1]
 [0 0 1 1 0 0 0 1 1 0]
 [1 0 0 0 1 1 0 0 0 0]
 [0 0 1 1 1 1 0 1 1 0]
 [0 1 0 1 1 1 1 1 1 0]
 [0 1 1 0 1 0 0 1 0 1]
 [1 0 0 1 1 1 0 1 1 0]
 [1 0 1 0 0 0 1 1 1 1]
 [1 0 1 1 1 0 1 1 0 0]
 [1 1 0 1 0 1 0 1 0 0]
 [1 1 0 0 0 0 1 0 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 1]
 [0 1 0 1 1 1 1 0 0 1]
 [0 0 0 1 1 1 1 0 0 0]
 [1 1 0 1 1 1 1 0 0 0]
 [1 0 0 1 1 1 0 1 0 0]
 [0 1 0 1 0 1 0 1 0 0]
 [0 1 0 0 1 0 0 0 1 0]
 [0 0 1 0 1 1 0 0 1 0]
 [0 0 0 1 1 0 1 0 0 0]
 [0 1 1 1 1 0 0 0 0 0]
 [0 1 0 1 1 0 1 1 1 1]
 [1 0 0 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 0]
 [1 0 0 0 0 1 0 0 0 1]]",0.0003249645233154297,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],24,bruteforce
97,40,10,1,False,"[[0 0 0 0 1 1 1 0 1 0]
 [1 1 0 0 1 0 0 1 1 1]
 [0 0 0 1 1 0 1 0 0 1]
 [0 0 0 0 0 0 0 1 0 0]
 [0 0 0 1 0 0 0 1 1 1]
 [0 1 0 1 1 1 1 0 0 0]
 [0 1 0 0 0 1 1 0 0 1]
 [0 1 0 0 0 0 1 1 1 1]
 [0 1 0 1 1 1 1 0 1 1]
 [0 1 0 0 0 0 0 1 1 1]
 [0 1 1 1 1 0 0 0 1 1]
 [0 0 1 0 1 0 1 1 1 1]
 [0 0 0 1 1 1 0 0 0 0]
 [1 1 0 1 0 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1]
 [0 0 1 1 0 0 0 1 1 0]
 [1 0 0 0 1 1 0 0 0 0]
 [0 0 1 1 1 1 0 1 1 0]
 [0 1 0 1 1 1 1 1 1 0]
 [0 1 1 0 1 0 0 1 0 1]
 [1 0 0 1 1 1 0 1 1 0]
 [1 0 1 0 0 0 1 1 1 1]
 [1 0 1 1 1 0 1 1 0 0]
 [1 1 0 1 0 1 0 1 0 0]
 [1 1 0 0 0 0 1 0 0 0]
 [1 0 0 1 0 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 1]
 [0 1 0 1 1 1 1 0 0 1]
 [0 0 0 1 1 1 1 0 0 0]
 [1 1 0 1 1 1 1 0 0 0]
 [1 0 0 1 1 1 0 1 0 0]
 [0 1 0 1 0 1 0 1 0 0]
 [0 1 0 0 1 0 0 0 1 0]
 [0 0 1 0 1 1 0 0 1 0]
 [0 0 0 1 1 0 1 0 0 0]
 [0 1 1 1 1 0 0 0 0 0]
 [0 1 0 1 1 0 1 1 1 1]
 [1 0 0 0 0 0 1 1 0 0]
 [1 1 1 0 0 0 0 0 0 0]
 [1 0 0 0 0 1 0 0 0 1]]",2.5500328540802,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],24.0,mainsolver
98,40,10,1,True,"[[0 0 0 0 1 0 0 1 0 0]
 [0 0 0 0 1 0 1 0 0 0]
 [1 0 0 1 1 1 1 1 0 1]
 [1 1 1 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [1 1 1 1 1 1 0 0 1 1]
 [0 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 1 0 0 0]
 [0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 1 0 0 0]
 [0 1 1 0 0 1 1 0 1 0]
 [1 0 1 1 0 0 0 1 1 0]
 [0 0 1 0 1 1 1 0 1 0]
 [1 0 1 0 1 0 0 1 1 0]
 [1 1 1 1 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 1 0 1]
 [1 0 1 0 1 1 0 0 0 0]
 [0 0 0 1 0 1 0 0 1 0]
 [1 1 1 0 1 0 0 0 0 1]
 [0 1 0 0 1 0 0 1 0 1]
 [1 0 0 1 0 0 0 1 1 1]
 [0 1 1 1 0 0 0 1 1 0]
 [1 1 0 0 1 1 1 1 0 0]
 [0 1 0 0 0 1 0 0 0 0]
 [1 0 0 0 1 0 0 0 0 0]
 [1 1 0 0 1 1 1 1 0 0]
 [0 1 1 0 0 1 1 1 0 1]
 [1 0 0 1 1 0 1 1 1 1]
 [1 1 1 1 0 0 1 1 0 0]
 [1 0 0 0 1 1 0 1 1 0]
 [1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 0 1 1 0]
 [1 0 0 0 1 0 0 1 0 0]
 [0 1 0 1 1 0 0 0 1 1]
 [1 1 1 1 0 0 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]]",0.0004940032958984375,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],25,bruteforce
99,40,10,1,True,"[[0 0 0 0 1 0 0 1 0 0]
 [0 0 0 0 1 0 1 0 0 0]
 [1 0 0 1 1 1 1 1 0 1]
 [1 1 1 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 1 0 0 0]
 [1 1 1 1 1 1 0 0 1 1]
 [0 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 1 0 0 0]
 [0 0 1 1 1 1 1 1 0 1]
 [0 1 1 1 0 1 1 0 0 0]
 [0 1 1 0 0 1 1 0 1 0]
 [1 0 1 1 0 0 0 1 1 0]
 [0 0 1 0 1 1 1 0 1 0]
 [1 0 1 0 1 0 0 1 1 0]
 [1 1 1 1 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 1 0 1]
 [1 0 1 0 1 1 0 0 0 0]
 [0 0 0 1 0 1 0 0 1 0]
 [1 1 1 0 1 0 0 0 0 1]
 [0 1 0 0 1 0 0 1 0 1]
 [1 0 0 1 0 0 0 1 1 1]
 [0 1 1 1 0 0 0 1 1 0]
 [1 1 0 0 1 1 1 1 0 0]
 [0 1 0 0 0 1 0 0 0 0]
 [1 0 0 0 1 0 0 0 0 0]
 [1 1 0 0 1 1 1 1 0 0]
 [0 1 1 0 0 1 1 1 0 1]
 [1 0 0 1 1 0 1 1 1 1]
 [1 1 1 1 0 0 1 1 0 0]
 [1 0 0 0 1 1 0 1 1 0]
 [1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 1 1 1 1 0 1]
 [1 0 0 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 0 1 1 0]
 [1 0 0 0 1 0 0 1 0 0]
 [0 1 0 1 1 0 0 0 1 1]
 [1 1 1 1 0 0 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]]",2.5987792015075684,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],25.0,mainsolver
100,40,10,2,False,"[[0 1 0 1 0 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 1 0 0 0 0 1 0 1 1]
 [1 0 0 1 1 1 1 0 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [1 0 1 1 0 0 0 0 1 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 1 1 0 1 0 0 1 0 1]
 [0 1 1 1 0 1 0 0 1 1]
 [1 0 1 0 1 1 1 1 0 0]
 [0 0 0 0 0 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 0 1 0 0 0]
 [0 1 1 0 0 0 0 1 0 1]
 [0 0 0 1 1 0 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 0]
 [1 0 0 1 1 0 1 1 0 1]
 [0 1 1 0 0 1 0 0 0 1]
 [1 1 1 0 1 0 0 0 0 0]
 [0 0 1 0 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 0 1]
 [1 1 0 1 1 1 1 0 1 0]
 [1 1 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 1 1 1]
 [1 1 0 1 1 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 1]
 [1 1 1 1 0 0 1 1 0 1]
 [1 0 0 1 0 1 0 0 0 1]
 [0 1 1 1 0 1 1 1 0 1]
 [1 1 1 0 0 0 1 1 1 1]
 [0 1 1 0 0 0 1 0 1 1]
 [1 0 1 0 0 0 1 1 0 1]
 [0 0 0 1 0 0 1 0 0 1]
 [0 1 1 1 0 0 1 1 0 1]
 [0 0 0 0 1 1 1 0 1 0]
 [0 0 1 1 1 0 0 0 0 1]
 [1 1 1 1 1 0 0 1 0 0]
 [1 1 0 1 0 0 1 0 0 0]]",0.0007703304290771484,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],36,bruteforce
101,40,10,2,False,"[[0 1 0 1 0 0 0 0 1 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 0 0 1 0 0 1 0 1 0]
 [0 0 0 0 0 0 0 0 1 1]
 [0 1 0 0 0 0 1 0 1 1]
 [1 0 0 1 1 1 1 0 1 1]
 [0 1 1 1 1 0 1 1 0 1]
 [1 0 1 1 0 0 0 0 1 0]
 [0 0 1 0 0 0 0 0 0 0]
 [0 1 1 0 1 0 0 1 0 1]
 [0 1 1 1 0 1 0 0 1 1]
 [1 0 1 0 1 1 1 1 0 0]
 [0 0 0 0 0 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 1 0]
 [0 0 0 1 1 0 1 0 0 0]
 [0 1 1 0 0 0 0 1 0 1]
 [0 0 0 1 1 0 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 0]
 [1 0 0 1 1 0 1 1 0 1]
 [0 1 1 0 0 1 0 0 0 1]
 [1 1 1 0 1 0 0 0 0 0]
 [0 0 1 0 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 0 1]
 [1 1 0 1 1 1 1 0 1 0]
 [1 1 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 1 1 1]
 [1 1 0 1 1 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 1]
 [1 1 1 1 0 0 1 1 0 1]
 [1 0 0 1 0 1 0 0 0 1]
 [0 1 1 1 0 1 1 1 0 1]
 [1 1 1 0 0 0 1 1 1 1]
 [0 1 1 0 0 0 1 0 1 1]
 [1 0 1 0 0 0 1 1 0 1]
 [0 0 0 1 0 0 1 0 0 1]
 [0 1 1 1 0 0 1 1 0 1]
 [0 0 0 0 1 1 1 0 1 0]
 [0 0 1 1 1 0 0 0 0 1]
 [1 1 1 1 1 0 0 1 0 0]
 [1 1 0 1 0 0 1 0 0 0]]",2.563441276550293,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],36.0,mainsolver
102,40,10,2,True,"[[1 0 1 1 1 1 0 0 0 0]
 [0 1 0 0 1 1 0 0 1 1]
 [1 0 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 1 1 0 1 0]
 [1 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 0 0 0 1 1]
 [0 0 1 1 0 0 1 1 1 1]
 [0 1 1 0 1 1 0 0 0 1]
 [1 1 1 1 1 0 1 1 1 0]
 [1 0 1 1 0 0 0 1 1 0]
 [0 0 0 0 1 0 1 1 1 1]
 [0 1 1 0 0 1 1 1 0 0]
 [0 0 1 0 1 1 1 1 0 1]
 [0 1 1 1 1 0 1 1 1 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 1 1 1 0 0 1 0 0 1]
 [1 0 1 0 1 0 1 1 1 1]
 [0 1 0 0 1 0 0 0 0 1]
 [0 0 1 1 0 0 0 1 0 0]
 [0 1 1 0 1 0 0 1 0 1]
 [0 0 0 1 1 0 1 1 1 0]
 [1 1 0 0 1 0 1 0 0 0]
 [0 1 1 1 1 0 0 1 1 0]
 [1 1 0 1 0 0 0 1 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 1 1 0 0 0 1 1 1]
 [0 0 0 1 1 1 0 0 1 0]
 [0 0 0 1 1 0 1 0 1 1]
 [1 0 1 1 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 1 1 1]
 [1 0 1 1 1 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [1 1 1 0 1 1 0 0 1 1]
 [1 0 0 0 1 1 0 1 0 1]
 [1 1 0 0 1 1 0 0 0 1]
 [1 1 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 1 0 1 0 0]
 [0 0 1 0 1 0 1 1 0 1]
 [0 1 1 1 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 1 1 0]]",0.000469207763671875,[0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],35,bruteforce
103,40,10,2,True,"[[1 0 1 1 1 1 0 0 0 0]
 [0 1 0 0 1 1 0 0 1 1]
 [1 0 1 0 1 1 1 1 0 1]
 [1 0 0 0 0 1 1 0 1 0]
 [1 0 1 1 1 1 0 1 1 1]
 [0 0 1 0 1 0 0 0 1 1]
 [0 0 1 1 0 0 1 1 1 1]
 [0 1 1 0 1 1 0 0 0 1]
 [1 1 1 1 1 0 1 1 1 0]
 [1 0 1 1 0 0 0 1 1 0]
 [0 0 0 0 1 0 1 1 1 1]
 [0 1 1 0 0 1 1 1 0 0]
 [0 0 1 0 1 1 1 1 0 1]
 [0 1 1 1 1 0 1 1 1 0]
 [0 0 1 0 0 1 0 0 0 0]
 [0 1 1 1 0 0 1 0 0 1]
 [1 0 1 0 1 0 1 1 1 1]
 [0 1 0 0 1 0 0 0 0 1]
 [0 0 1 1 0 0 0 1 0 0]
 [0 1 1 0 1 0 0 1 0 1]
 [0 0 0 1 1 0 1 1 1 0]
 [1 1 0 0 1 0 1 0 0 0]
 [0 1 1 1 1 0 0 1 1 0]
 [1 1 0 1 0 0 0 1 1 1]
 [0 0 0 1 0 0 0 0 0 0]
 [1 0 1 1 0 0 0 1 1 1]
 [0 0 0 1 1 1 0 0 1 0]
 [0 0 0 1 1 0 1 0 1 1]
 [1 0 1 1 1 1 1 0 1 1]
 [0 0 0 1 0 0 1 1 1 1]
 [1 0 1 1 1 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 1 0]
 [1 1 1 0 1 1 0 0 1 1]
 [1 0 0 0 1 1 0 1 0 1]
 [1 1 0 0 1 1 0 0 0 1]
 [1 1 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 1 0 1 0 0]
 [0 0 1 0 1 0 1 1 0 1]
 [0 1 1 1 1 0 0 1 0 0]
 [1 0 1 0 0 0 1 1 1 0]]",2.64969539642334,[0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],35.0,mainsolver
104,40,10,4,False,"[[1 1 1 0 1 0 0 0 1 1]
 [1 0 1 1 0 0 1 0 0 1]
 [0 0 0 1 0 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 1]
 [1 0 1 1 1 1 1 0 1 1]
 [0 0 0 0 1 1 0 0 1 1]
 [0 0 1 0 0 0 1 0 1 1]
 [1 1 1 0 1 0 1 0 0 1]
 [0 0 1 0 1 0 0 0 1 1]
 [1 0 0 0 1 1 1 1 0 0]
 [1 0 1 0 1 0 0 1 0 0]
 [0 1 1 1 0 1 1 0 0 0]
 [1 1 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 1 1 0 1]
 [0 0 1 0 1 1 0 0 0 0]
 [0 0 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 1 1 0 0 0]
 [1 1 1 1 1 1 0 0 0 1]
 [0 0 0 0 1 1 1 0 0 0]
 [1 1 1 0 1 1 0 0 1 1]
 [0 0 0 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 0 0]
 [1 1 0 0 0 0 1 1 0 1]
 [1 0 0 1 1 1 1 1 1 0]
 [0 1 0 0 0 1 1 1 0 1]
 [0 1 1 0 1 1 0 1 0 1]
 [1 0 1 1 1 0 0 1 0 0]
 [0 0 0 0 1 1 0 0 1 0]
 [1 1 0 1 1 0 0 1 0 0]
 [0 0 1 0 1 1 0 0 1 0]
 [1 0 1 1 0 0 1 1 0 1]
 [1 1 1 0 0 1 0 0 1 1]
 [0 0 1 0 1 1 1 1 0 0]
 [0 0 1 0 1 1 1 0 0 0]
 [1 0 0 1 1 0 0 0 1 1]
 [1 1 1 0 1 1 1 0 0 0]
 [1 0 1 0 0 1 0 0 0 0]
 [0 0 0 1 0 0 1 1 0 1]
 [1 0 0 0 0 1 0 0 0 1]
 [1 1 0 0 1 0 0 1 0 1]]",0.0028531551361083984,[1. 1. 0. 0. 1. 0. 1. 0. 0. 0.],40,bruteforce
105,40,10,4,False,"[[1 1 1 0 1 0 0 0 1 1]
 [1 0 1 1 0 0 1 0 0 1]
 [0 0 0 1 0 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 1]
 [1 0 1 1 1 1 1 0 1 1]
 [0 0 0 0 1 1 0 0 1 1]
 [0 0 1 0 0 0 1 0 1 1]
 [1 1 1 0 1 0 1 0 0 1]
 [0 0 1 0 1 0 0 0 1 1]
 [1 0 0 0 1 1 1 1 0 0]
 [1 0 1 0 1 0 0 1 0 0]
 [0 1 1 1 0 1 1 0 0 0]
 [1 1 1 1 1 0 1 1 1 0]
 [1 1 1 0 0 0 1 1 0 1]
 [0 0 1 0 1 1 0 0 0 0]
 [0 0 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 1 1 0 0 0]
 [1 1 1 1 1 1 0 0 0 1]
 [0 0 0 0 1 1 1 0 0 0]
 [1 1 1 0 1 1 0 0 1 1]
 [0 0 0 1 1 1 1 1 1 0]
 [1 0 0 1 1 1 0 0 0 0]
 [1 1 0 0 0 0 1 1 0 1]
 [1 0 0 1 1 1 1 1 1 0]
 [0 1 0 0 0 1 1 1 0 1]
 [0 1 1 0 1 1 0 1 0 1]
 [1 0 1 1 1 0 0 1 0 0]
 [0 0 0 0 1 1 0 0 1 0]
 [1 1 0 1 1 0 0 1 0 0]
 [0 0 1 0 1 1 0 0 1 0]
 [1 0 1 1 0 0 1 1 0 1]
 [1 1 1 0 0 1 0 0 1 1]
 [0 0 1 0 1 1 1 1 0 0]
 [0 0 1 0 1 1 1 0 0 0]
 [1 0 0 1 1 0 0 0 1 1]
 [1 1 1 0 1 1 1 0 0 0]
 [1 0 1 0 0 1 0 0 0 0]
 [0 0 0 1 0 0 1 1 0 1]
 [1 0 0 0 0 1 0 0 0 1]
 [1 1 0 0 1 0 0 1 0 1]]",2.522848129272461,[0. 0. 0. 0. 0. 1. 1. 1. 1. 0.],40.0,mainsolver
